galaxy,R_kpc,Vobs_kms,e_Vobs_kms,Vbar2_kms2,delta_g_obs,sigma_delta_g,nfw_full_delta_g,nfw_outer_delta_g,iso_full_delta_g,log_full_delta_g,gap_nfw_full,gap_nfw_outer,gap_density_proxy_nfw_outer,is_inner,is_outer
UGC09037,13.41,146.0,5.4,13487.28655,583.7966778523489,141.92506658142804,512.9486322886967,675.113315196392,538.3840545722124,512.9299688483711,70.84804556365225,-91.3166373440431,616174.2519026165,False,True
UGC09037,14.55,148.0,4.5,13237.051650000001,595.6665532646047,118.51808803943189,512.8707697893444,665.1827165346556,561.1799566624752,512.8715797880053,82.79578347526024,-69.51616327005092,672448.4408903357,False,True
UGC09037,15.78,154.0,4.46,13197.30365,666.5840525982256,114.99969081497368,512.7867826156216,654.7402549367628,581.8390098025351,512.8085959721527,153.797269982604,11.843797661462872,654218.1020567227,False,True
UGC09037,17.0,158.0,4.02,12703.482149999998,721.2069323529413,104.76066218044075,512.7035011874791,644.6516798384233,598.5871188074566,512.7461394994477,208.5034311654622,76.55525251451797,480314.3759057295,False,True
UGC09037,18.23,159.0,5.07,11951.828400000002,731.1668458584749,112.3811332297055,512.6195602269265,634.7417102180117,612.0242308883471,512.6831864876299,218.54728563154833,96.42513564046317,128378.8182604117,False,True
UGC09037,19.46,160.0,7.33,11293.96365,735.1508915724563,137.31359876240657,512.5356424537592,625.0846373078214,622.3338947770831,512.6202489321748,222.61524911869708,110.06625426463495,-83934.22490947857,False,True
UGC09037,20.69,158.0,7.82,11313.206549999999,659.7773537941034,133.80725057414455,512.4517478586827,615.6714077260675,629.8485438207199,512.5573268273909,147.32560593542075,44.105946068035905,-221410.32303285022,False,True
UGC09037,21.92,155.0,8.07,10834.9489,601.7359078467153,126.60394413256962,512.3678764327645,606.4933848374791,634.8886465055308,512.4944201675894,89.3680314139508,-4.757476990763735,-419109.22581346816,False,True
UGC09037,23.14,156.0,7.93,10237.9961,609.2482238547968,119.15234005841549,512.2847097666285,597.6142043968316,637.7414363715943,512.4320401955841,96.96351408816838,11.634019457965223,-722569.8049800675,False,True
UGC09037,24.28,154.0,9.09,10023.2192,563.9530807248765,125.22593781450087,512.207017237428,589.5122733123318,638.7186997970895,512.3737644365448,51.74606348744851,-25.5591925874553,-603507.4643572277,False,True
UGC09037,25.51,150.0,13.4,9412.4104,513.0376166209329,163.63971248316906,512.1232133829805,580.9749482699173,638.1857560271873,512.310902823494,0.914403237952456,-67.93733164898435,-483483.27055748826,False,True
UGC09037,26.73,141.0,20.1,9686.3148,381.39488215488217,215.2901137231355,512.0401137128683,572.7095130147632,636.2549657321833,512.2485675156274,-130.64523155798616,-191.314630859881,-365714.96852647734,False,True
UGC09037,27.96,152.0,16.0,9715.78845,478.8344617310443,178.8017973803777,511.95635592835345,564.5736145055763,633.1042430235736,512.1857366170156,-33.12189419730913,-85.73915277453199,109935.93516818297,False,True
UGC09133,0.32,284.0,34.7,25586.444529999997,172092.36084375,62868.58565690818,3006.1909392238667,5055.229919738632,176.3947742882256,3056.5140136621776,169086.16990452615,167037.13092401138,-22539905.227590013,True,False
UGC09133,0.63,282.0,18.8,61005.75818,29394.03463492064,17974.956450863265,2976.4168172767363,4946.500963324946,346.1372050421075,3020.3992343272334,26417.617817643906,24447.533671595695,-465697575.25822216,True,False
UGC09133,0.95,281.0,12.6,74551.09770000001,4642.002421052618,8534.141453702332,2946.200285503496,4838.3370333685125,519.0278090688604,2984.0038559496547,1695.8021355491219,-196.33461231589445,-396866852.3773654,True,False
UGC09133,1.26,280.0,10.6,78792.85836999997,-311.79235714283544,5645.66915847126,2917.417996928157,4737.299000094305,683.2066440534488,2949.5726134558718,-3229.2103540709927,-5049.09135723714,-254535121.86934042,True,False
UGC09133,1.58,280.0,10.8,80205.06579999998,-1142.4467088607482,4561.561673007521,2888.2010169883088,4636.673826481843,848.2392375556739,2914.8543133577136,-4030.6477258490568,-5779.120535342591,-132595386.89230423,True,False
UGC09133,1.89,279.0,7.67,79478.88405,-866.6053174603139,3060.802193918252,2860.364243768513,4542.57614791115,1002.9154624232928,2881.9915724670795,-3726.969561228827,-5409.181465371464,-70186664.33378579,True,False
UGC09133,2.21,279.0,11.2,78189.45103,-157.6701493212654,3331.4217550767116,2832.100463661264,4448.76466402931,1156.3878023494328,2848.837046558374,-2989.770612982529,-4606.4348133505755,-39487438.79331245,True,False
UGC09133,2.52,279.0,4.45,76593.3079,495.1159126984128,1832.0203680162867,2805.165664150248,4360.94935377829,1298.3856004111358,2817.438018722367,-2310.0497514518356,-3865.833441079877,-29480034.861396603,True,False
UGC09133,2.84,279.0,5.03,74897.05683000002,1036.5997077464733,1689.621495547781,2777.8114909364594,4273.314659762093,1437.487254083463,2785.7439443185995,-1741.2117831899861,-3236.714952015619,-28631964.815055743,True,False
UGC09133,3.15,279.0,4.26,73926.91019999998,1242.5681904761957,1447.7917791997465,2751.7376973414734,4191.20262100564,1564.5625034844043,2755.712971667744,-1509.1695068652778,-2948.634430529444,-27638281.623730868,True,False
UGC09133,3.47,279.0,4.14,74077.58623,1084.557282420749,1304.3237731431907,2725.252097280674,4109.1831252306265,1687.4802407933114,2725.3849320788077,-1640.6948148599251,-3024.625842809877,-25466917.748954847,True,False
UGC09133,3.79,279.0,5.73,74320.05748,929.0085804749332,1329.0150322182906,2699.1927301841674,4029.8217807450083,1801.7989437920712,2695.7171770884047,-1770.1841497092341,-3100.813200270075,-22853716.999102294,True,False
UGC09133,4.1,280.0,4.52,74197.01563000001,1025.1181390243883,1138.096280359023,2674.3450461867574,3955.3615353387245,1904.2526618615018,2667.5860593801153,-1649.2269071623691,-2930.243396314336,-15938764.822667196,True,False
UGC09133,4.42,280.0,4.86,73561.49517999998,1094.6843484162932,1079.674101341319,2649.096815206961,3880.887819659885,2001.459259849604,2639.1567615142,-1554.4124667906676,-2786.2034712435916,-6754502.154851677,True,False
UGC09133,4.73,280.0,1.59,72385.8959,1271.480782241014,849.8630562349906,2625.017529140642,3810.9551424867623,2087.4380949957804,2612.1878256040163,-1353.5367468996283,-2539.4743602457484,-992312.012688127,True,False
UGC09133,5.05,281.0,1.85,70790.17934999999,1617.9842871287146,808.4466084618438,2600.5450479910937,3740.953115922673,2167.9136022731655,2584.921024684941,-982.5607608623791,-2122.9688287939584,3140688.852053543,True,False
UGC09133,5.36,282.0,4.81,69092.35622,1946.2021977611937,898.0388171997879,2577.2008565926485,3675.167556346085,2238.08940063151,2559.0437100857603,-630.9986588314548,-1728.9653585848912,6193718.098979247,True,False
UGC09133,5.68,282.0,20.3,67419.57046999999,2131.0615369718325,2133.8024325407546,2553.470721020383,3609.2661273267245,2302.7900264137184,2532.8695333016926,-422.4091840485503,-1478.204590354892,6225329.3397537535,True,False
UGC09133,5.99,283.0,12.8,65968.12954999998,2357.4074207011713,1381.944365871674,2530.83017426775,3547.2877481885266,2358.29664688243,2508.0188780763556,-173.42275356657865,-1189.8803274873553,4715769.79998495,True,False
UGC09133,6.31,284.0,8.08,64695.22155,2529.441909667195,968.2308125296679,2507.8108268886795,3485.1548590864186,2408.560391587616,2482.8729421790354,21.63108277851552,-955.7129494192236,3790027.389005835,True,False
UGC09133,6.62,284.0,7.81,63805.92382999999,2545.328726586104,905.6175535375539,2485.844202434798,3426.6790483221434,2450.814892618661,2458.989038489256,59.48452415130623,-881.3503217360394,3409882.018013,True,False
UGC09133,6.94,285.0,10.4,63106.08558,2610.794585014409,1035.4099860522656,2463.5058084009565,3368.016736510028,2488.190186746458,2434.811921080894,147.28877661345268,-757.2221514956186,2531351.958406164,True,False
UGC09133,7.57,286.0,6.82,61787.03186999999,2643.1926195508595,746.6252826816135,2420.4993285096907,3257.3099753904994,2544.850824237795,2388.576203829088,222.69329104116878,-614.1173558396399,2784370.59030699,True,False
UGC09133,7.89,287.0,13.4,60864.79029999999,2725.501863117872,1105.806311911136,2399.1348796415446,3203.3826982519613,2565.8514693451198,2365.7574551071143,326.3669834763273,-477.88083513408947,3308136.327120172,True,False
UGC09133,8.2,287.0,10.5,59762.33773,2756.9100329268294,890.2134926521841,2378.7380582826167,3152.5461991071434,2581.7039378638824,2344.063743734268,378.1719746442127,-395.6361661803139,7146019.351231332,True,False
UGC09133,8.31,288.0,2.93,59393.27644999999,2834.0220878459695,637.3831944786831,2371.570301311049,3134.830063408963,2586.33421183971,2336.4612998416133,462.4517865349203,-300.8079755629933,6668759.236329979,True,False
UGC09133,8.52,288.0,5.58,58780.002270000005,2836.1499683098587,637.3831944786831,2357.9865812989965,3101.465841535258,2593.808238356604,2322.0836377015808,478.16338701086215,-265.3158732253992,3451685.320186017,True,False
UGC09133,8.83,288.0,5.74,58022.867119999995,2822.3253544733866,637.3831944786831,2338.1714812819814,3053.284098233419,2601.754028701004,2301.1799617333213,484.1538731914052,-230.95874376003258,3442887.8694964675,True,False
UGC09133,9.15,288.0,7.0,57236.933280000005,2809.5154885245897,637.3831944786831,2318.008335742942,3004.8427481819645,2606.3972688197946,2279.9931004240443,491.5071527816476,-195.32725965737473,2920480.291094778,True,False
UGC09133,9.78,289.0,12.7,55421.01468,2873.2091329243353,863.5319046586608,2279.153530394688,2913.13299066415,2606.231206754692,2239.401279566864,594.0556025296473,-39.92385773981459,3945586.2948235525,True,False
UGC09133,10.1,289.0,3.89,54340.5754,2889.1509504950495,637.3831944786831,2259.8337485049583,2868.319969669123,2602.0138470475986,2219.3317745973227,629.3172019900912,20.830980825926417,3839772.9840952125,True,False
UGC09133,11.04,288.0,5.02,51249.756779999996,2870.855364130435,637.3831944786831,2204.63956544531,2743.101555740872,2576.571997077986,2162.4046075725487,666.2157986851253,127.75380838956335,3275967.04510951,True,False
UGC09133,11.36,288.0,3.39,50287.460399999996,2874.695387323944,637.3831944786831,2186.363176470368,2702.534782677547,2564.225915640096,2143.6856967373947,688.3322108535758,172.16060464639713,3369694.285636529,True,False
UGC09133,11.67,288.0,10.7,49425.84693,2872.1639305912595,637.3831944786831,2168.89852109623,2664.1778329164313,2550.8037101341156,2125.8582301223214,703.2654094950294,207.98609767482822,2546971.407812392,True,False
UGC09133,13.57,285.0,4.07,45263.16212,2650.0985910095796,637.3831944786831,2066.772945457129,2447.6200593108365,2445.9451985802793,2022.756933470831,583.3256455524506,202.47853169874315,276986.95593035396,True,False
UGC09133,13.88,284.0,8.92,44593.970199999996,2598.1289481268013,637.3831944786831,2050.8729024564755,2415.0566465865104,2426.319852513494,2006.8766372752184,547.2560456703259,183.07230154029094,-369189.64645581885,True,False
UGC09133,14.2,284.0,5.69,44000.991799999996,2581.338605633803,637.3831944786831,2034.6733012562158,2382.189594757481,2405.598394977176,1990.7435124656802,546.6653043775873,199.14901087632234,-887344.0950752088,True,False
UGC09133,16.61,278.0,9.14,39862.961330000006,2252.9222558699576,637.3831944786831,1919.2384186931815,2156.751275028187,2241.7711798816113,1877.0981144230886,333.683837176776,96.17098084177042,-165812.54840845935,False,True
UGC09133,19.35,273.0,6.1,36401.348419999995,1970.4212702842378,637.3831944786831,1800.7153341256533,1940.435659024552,2056.6946900215366,1762.692677110241,169.70593615858456,29.98561125968581,-170366.05837168303,False,True
UGC09133,22.19,269.0,2.26,32908.37278,1777.9462469580892,637.3831944786831,1690.2121130230828,1751.6141613473935,1880.2308971886482,1657.9556191943411,87.73413393500641,26.332085610695685,-182928.32831971272,False,True
UGC09133,24.92,265.0,1.32,30654.988780000003,1587.881670144462,637.3831944786831,1594.2302208834562,1597.0245746109922,1729.2368689213665,1568.374233557115,-6.348550738994163,-9.142904466530126,-197807.42198440584,False,True
UGC09133,27.66,262.0,3.15,28733.77723,1442.8858557483732,637.3831944786831,1506.6757546381186,1463.2117869092538,1595.721690540655,1487.6976554864734,-63.78989888974547,-20.3259311608806,-209017.84322919926,False,True
UGC09133,30.5,257.0,4.71,26805.52212,1286.6714059016392,637.3831944786831,1424.0449452550345,1342.9132285493886,1474.5055938166663,1412.3931188382755,-137.37353935339524,-56.24182264774936,-214300.51215994454,False,True
UGC09133,33.23,252.0,4.96,24994.120769999998,1158.8889325910325,637.3831944786831,1351.4632404986558,1241.8303010410227,1372.309418747438,1346.8582175789168,-192.57430790762328,-82.94136844999025,-209139.39652862918,False,True
UGC09133,35.96,247.0,2.58,23078.4723,1054.7977669632926,637.3831944786831,1284.8116491872397,1152.6349165110976,1282.1417950806406,1287.1352682206932,-230.01388222394712,-97.83714954780498,-179291.21533423598,False,True
UGC09133,38.8,242.0,2.52,21289.002120000005,960.6958216494845,637.3831944786831,1221.0586567460757,1070.455769323398,1199.2214445629547,1230.3789828875813,-260.3628350965912,-109.75994767391353,-103833.30107680861,False,True
UGC09133,41.54,238.0,2.3,19845.722830000002,885.8516410688494,637.3831944786831,1164.3581721990488,999.8640573463483,1128.1806814783301,1180.171647537521,-278.5065311301994,-114.01241627749891,932.705482198463,False,True
UGC09133,44.27,235.0,0.63,18706.7554,824.8982290490175,637.3831944786831,1112.0631176208278,936.7821880299862,1064.8732078346075,1134.0634947324645,-287.16488857181037,-111.88395898096871,105942.1827845225,False,True
UGC09133,47.11,236.0,1.4,17816.953269999998,804.0553328380387,637.3831944786831,1061.652093547197,877.7663066630629,1005.8043138576705,1089.771652278812,-257.5967607091583,-73.71097382502421,200955.40114478426,False,True
UGC09133,49.84,239.0,2.07,16983.21577,805.3327493980739,637.3831944786831,1016.6482917139708,826.534445877999,954.6462736501403,1050.338633760391,-211.3155423158969,-21.20169647992509,264584.9534698344,False,True
UGC09133,52.58,242.0,2.63,16039.738849999998,808.7535403195133,637.3831944786831,974.5548913661131,779.8318289983354,908.097957946932,1013.5300538037392,-165.80135104659985,28.921711321177895,257452.83558172375,False,True
UGC09133,55.42,245.0,1.64,15241.772920000001,808.069777697582,637.3831944786831,933.8707652799127,735.789526206335,864.2635020925875,978.0054869337637,-125.80098758233066,72.28025149124699,192549.75756080498,False,True
UGC09133,58.15,247.0,1.31,14726.961370000003,795.9078010318142,637.3831944786831,897.3297766916004,697.1362388909812,825.8281975722547,946.1278376565423,-101.4219756597862,98.771562140833,112631.6170307783,False,True
UGC09133,60.89,246.0,2.14,14412.72047,757.1568324848087,637.3831944786831,862.9594858372196,661.5482850051602,790.4561242021192,916.1567370059752,-105.80265335241097,95.60854747964845,23576.277641042794,False,True
UGC09133,63.62,243.0,4.0,13938.903880000002,709.0552675259353,637.3831944786831,830.8135196980949,628.9294075904769,758.0343344536302,888.1256857092334,-121.75825217215959,80.12585993545838,-47705.4279233103,False,True
UGC09133,66.46,239.0,4.67,13408.37038,657.7284023472766,637.3831944786831,799.4070278217533,597.6751023043531,726.9543899169369,860.7293846948573,-141.6786254744767,60.053300042923524,-78591.40608471859,False,True
UGC09133,69.19,234.0,5.12,12911.60163,604.7752329816448,637.3831944786831,771.0110875587875,569.9337324516541,699.343523214829,835.9415984140885,-166.23585457714273,34.84150052999064,-67776.94127085534,False,True
UGC09133,71.93,230.0,2.1,12490.530830000002,561.7888109272903,637.3831944786831,744.1364043321746,544.1263954955368,673.6257609132232,812.4582468217735,-182.34759340488426,17.662415431753516,-42787.191685436424,False,True
UGC09133,74.77,228.0,1.32,12133.26817,532.977555570416,637.3831944786831,717.8635961282928,519.3144015959186,648.8599117730561,789.4709412212063,-184.88604055787675,13.66315397449739,-16696.16105835297,False,True
UGC09133,77.5,228.0,1.6,11867.557079999999,517.6315215483871,637.3831944786831,694.0097381054184,497.1415149813082,626.6853435677591,768.5677083575847,-176.37821655703124,20.49000656707892,2664.530950662281,False,True
UGC09133,80.23,227.0,3.16,11614.49953,497.50094067057205,637.3831944786831,671.4258289301536,476.4580164408672,605.9549750224969,748.7428542432473,-173.9248882595815,21.04292422970485,7467.0684680306185,False,True
UGC09133,83.07,226.0,3.48,11338.88212,478.357022751896,637.3831944786831,649.1801594544135,456.3762786269964,585.7773548161422,729.1762230824144,-170.82313670251744,21.980744124899616,7847.98058313149,False,True
UGC09133,85.81,224.0,3.71,11052.275650000001,455.93432408810156,637.3831944786831,628.836865025537,438.2641687587882,567.5286095591133,711.2439970465629,-172.90254093743545,17.67015532931339,20885.523118480916,False,True
UGC09133,88.54,222.0,1.49,10738.88758,435.34122904901733,637.3831944786831,609.5832879191771,421.3432236789711,550.4302240435483,694.233410054683,-174.24205887015978,13.9980053700462,50121.56432306021,False,True
UGC09133,91.38,222.0,1.18,10421.349419999999,425.2861739986868,637.3831944786831,590.554887531719,404.83043264292616,533.6912846584895,677.3799635946007,-165.2687135330322,20.455741355760665,95467.89457001488,False,True
UGC09133,94.12,224.0,1.22,10139.925629999998,425.37265586485336,637.3831944786831,573.0980393178208,389.8646135376686,518.4694034110199,661.8777673129326,-147.7253834529675,35.50804232718474,89885.63788126402,False,True
UGC09133,99.69,227.0,2.8,9687.01197,419.7210154478885,637.3831944786831,540.1007964064992,362.0529156939787,490.0321806085349,632.4542470690678,-120.3797809586107,57.66809975390976,21254.64301156376,False,True
UGC09133,108.31,229.0,4.12,8966.55732,401.3890008309482,637.3831944786831,494.7898918339065,324.87481569943384,451.6471515368696,591.7440848030235,-93.4008910029583,76.51418513151435,-7486.008675091243,False,True
UGC10310,1.1,33.2,5.06,238.32170000000002,785.3802727272729,309.5218664086981,1111.2055515941693,1901.1039521212253,877.7692354069287,1104.9644903427638,-325.8252788668964,-1115.7236793939524,659742.8222492059,True,False
UGC10310,2.21,54.6,5.06,673.9259,1043.9973303167424,258.96113801777324,952.0753408196774,1354.0554350334353,1033.5910276254085,937.7773526839928,91.92198949706494,-310.0581047166929,450677.38618552085,True,False
UGC10310,3.31,65.7,5.06,924.1065500000002,1024.8892598187313,211.18904152669526,828.7289055227733,1028.6096465026872,919.2476013791029,815.4994650146804,196.16035429595797,-3.720386683955894,235090.11099523143,True,False
UGC10310,4.42,69.2,5.06,1102.34375,834.0036764705883,167.44425894306548,729.1145468771681,813.0635201519739,779.878063369422,720.6754753049161,104.8891295934202,20.940156318614413,274901.85349817073,False,True
UGC10310,5.52,70.9,5.06,1479.9675000000002,642.5439311594204,137.72760670157973,648.6147968861197,663.9882729664134,664.957493399894,646.2126200055606,-6.070865726699367,-21.444341806993066,106041.31047144863,False,True
UGC10310,6.64,72.4,5.06,1669.8802,537.9337048192773,117.1916910958101,580.7586394474694,553.2313670502281,573.3127819790117,584.700749939406,-42.82493462819207,-15.297662230950777,-64431.28942733659,False,True
UGC10310,7.74,73.2,5.06,1583.16125,487.7362726098192,101.77547809679118,524.837255353016,471.0318676770545,502.8594452874117,534.7113882195015,-37.10098274319677,16.704404932764703,-71911.07783575659,False,True
UGC11455,0.62,35.1,4.01,2535.3924,-2102.229677419355,464.7792646400655,1267.997425132123,2555.31539302437,171.82035283967474,1266.7774387244851,-3370.2271025514783,-4657.545070443725,31804182.976199225,True,False
UGC11455,1.23,64.6,4.19,6344.8848,-1765.6299186991878,471.68193830944807,1267.8943076183868,2512.8959617097016,338.69464673032246,1266.7001748041853,-3033.5242263175746,-4278.52588040889,-9388273.068156216,True,False
UGC11455,1.83,80.1,6.32,9763.810150000001,-1829.3989890710393,580.367053336387,1267.7928943511477,2472.317397209306,498.73470925503085,1266.6241866995201,-3097.191883422187,-4301.716386280345,-10458637.026935237,True,False
UGC11455,2.47,113.0,10.4,12664.715300000002,42.220526315788796,986.0605074630919,1267.6847352898997,2430.2365192507937,662.9470221999196,1266.543142769422,-1225.4642089741108,-2388.0159929350048,2354860.8296691244,True,False
UGC11455,3.08,136.0,7.59,14664.565349999997,1243.9722889610398,734.465009647401,1267.5816606757305,2391.2390772632316,811.530680765623,1266.4659074261988,-23.609371714690724,-1147.2667883021918,17915543.172652982,True,False
UGC11455,3.68,150.0,7.75,16362.4374,1667.8159239130432,701.868560776735,1267.4802896060928,2353.8980369887854,948.8026809110627,1266.3899474250336,400.3356343069504,-686.0821130757422,17474654.168428645,True,False
UGC11455,4.32,171.0,9.19,18089.92205,2581.2680439814812,802.406890637388,1267.3721755411261,2315.1372114076707,1084.4208000632505,1266.3089334664287,1313.8958684403551,266.1308325738105,4826721.826376747,True,False
UGC11455,4.91,192.0,9.16,19723.006050000004,3491.0374643584514,808.7814706496363,1267.2725216745785,2280.346359847043,1198.8764061411134,1266.2342579050546,2223.764942683873,1210.6911045114084,-6023657.251287193,True,False
UGC11455,5.53,197.0,9.96,22703.714050000002,2912.348273056057,791.6429454126761,1267.1678149071413,2244.7239284497227,1307.8241521132793,1266.1557947711776,1645.180458148916,667.6243446063345,-10071215.264631033,True,False
UGC11455,6.17,195.0,12.4,26505.2288,1867.061782820097,842.1897823441935,1267.059745815256,2208.923091340115,1407.9889931615576,1266.0748107674426,600.002037004841,-341.86130852001816,-11694455.338471247,True,False
UGC11455,6.78,196.0,7.09,32047.860849999997,939.253561946903,498.2952717454884,1266.956756937642,2175.684608084199,1491.970909849712,1265.99763253083,-327.703194990739,-1236.431046137296,-8871868.642855905,True,False
UGC11455,7.38,216.0,5.99,37965.04684999999,1177.635928184283,472.0825909047443,1266.8554701812234,2143.802649749815,1563.9703542824757,1265.921728689913,-89.21954199694028,-966.1667215655318,-2613211.6162297954,True,False
UGC11455,8.0,225.0,5.24,41460.4808,1145.5649000000003,432.4239557876766,1266.7508215553717,2111.6738601951147,1627.8230825962128,1265.8433042822603,-121.18592155537135,-966.1089601951144,1949752.285504382,True,False
UGC11455,8.62,240.0,6.15,42299.7698,1774.9687006960555,478.44095192418445,1266.646187514555,2080.345356464996,1681.5893057552578,1265.7648895908587,508.3225131815004,-305.3766557689403,2828301.197942337,True,False
UGC11455,9.23,247.0,4.37,43761.27485,1868.6592795232934,404.88131028925426,1266.5432553520784,2050.2760107306885,1725.3434738686753,1265.6877491332361,602.116024171215,-181.6167312073951,4398424.8966415,True,False
UGC11455,9.85,254.0,6.48,45890.12860000001,1890.9514111675117,467.9090371232075,1266.4386502396844,2020.4535662644232,1761.2754730976046,1265.6093537122795,624.5127609278272,-129.50215509691157,4074992.6059038476,True,False
UGC11455,10.43,257.0,7.41,47824.635650000004,1747.3024304889739,483.3268196032485,1266.3408070419684,1993.2078552235841,1787.7843923499847,1265.5360248517657,480.9616234470054,-245.90542473461028,743282.4672298842,True,False
UGC11455,11.05,273.0,5.38,49376.310450000004,2276.261497737556,429.4136085375402,1266.236230142884,1964.7576840729716,1809.260947901124,1265.457648224398,1010.025267594672,311.5038136645844,333581.59225315624,True,False
UGC11455,11.67,272.0,5.98,50535.278549999995,2009.3163196229652,422.12009683651587,1266.1316678156415,1936.9816439662957,1824.3838909748233,1265.3792813044038,743.1846518073237,72.33467565666956,2060088.3899677102,True,False
UGC11455,12.19,270.0,20.9,51586.4452,1748.4458408531582,972.9293943419509,1266.043981613857,1914.189029639737,1832.6920443971446,1265.313561693981,482.4018592393011,-165.7431887865789,2270467.5446346495,True,False
UGC11455,12.91,279.0,9.4,52733.571599999996,1944.8046785437648,505.92376521451985,1265.922586865899,1883.3632492657116,1838.38673522256,1265.222576579322,678.8820916778659,61.44142927805319,1213651.9136355417,True,False
UGC11455,14.56,287.0,10.8,53891.6226,1955.8638324175822,511.1648890984967,1265.6444646385303,1815.7725171635454,1830.7421998321,1265.0141183693404,690.2193677790519,140.09131525403677,636043.2239002605,False,True
UGC11455,16.63,291.0,10.0,50609.95389999999,2048.7700601322917,432.7836720796448,1265.295693449055,1736.5414392671105,1792.2894512719768,1264.7526951935793,783.4743666832367,312.22862086518126,729790.3681456852,False,True
UGC11455,17.77,286.0,9.67,48686.967300000004,1863.1982386043892,387.11490754110974,1265.103685807038,1695.3406406863214,1762.2332608352326,1264.608769142919,598.0945527973513,167.85759791806777,352139.64749053755,False,True
UGC11455,18.49,288.0,6.96,47871.24644999999,1896.8498404543002,311.9580518403748,1264.9824431529978,1670.1528768924218,1741.0851667746233,1264.5178853556636,631.8673973013024,226.69696356187842,-422375.8221253916,False,True
UGC11455,20.24,289.0,6.63,47165.57340000001,1796.2167292490117,280.03284232384317,1264.6878378741808,1611.4700305857662,1685.0683301356614,1264.2970417132585,531.5288913748309,184.74669866324552,-1244928.4629980118,False,True
UGC11455,22.62,288.0,10.0,46457.54605,1613.0174160035367,313.77835392507984,1264.2873604462468,1537.0034987284594,1603.603938015215,1263.9968181230915,348.7300555572899,76.01391727507735,-578688.8117497246,False,True
UGC11455,24.89,269.0,8.23,43868.966799999995,1144.7180875853758,229.72956246774783,1263.9055918173458,1471.1713226956192,1525.1230681003276,1263.710603234236,-119.18750423197002,-326.45323511024344,-251417.32719630445,False,True
UGC11455,27.06,267.0,7.11,39988.53979999999,1156.7058462675539,192.45152704983624,1263.540823007967,1412.5132567359105,1452.1426528317588,1263.4371180841504,-106.83497674041314,-255.8074104683567,-379683.33394760743,False,True
UGC11455,29.13,272.0,5.36,36381.29655000001,1290.8583401991073,161.69664610482715,1263.1930293336945,1360.0959453134549,1385.6509227807496,1263.1763462291208,27.66531086541272,-69.23760511434762,-7371.687121178648,False,True
UGC11455,31.3,274.0,5.78,33430.57335,1330.5248130990415,156.9197246078747,1262.8286074225239,1308.530031556792,1319.8419748407866,1262.903092246953,67.6962056765176,21.994781542249484,549779.3096887803,False,True
UGC11455,33.46,259.0,5.81,31356.857649999998,1067.667135385535,134.67882981366816,1262.466041009504,1260.348132148292,1258.513160567954,1262.6312148806953,-194.79890562396895,-192.6809967627571,441653.0161026531,False,True
UGC11455,35.53,272.0,6.69,28776.792149999997,1272.367234731213,146.0545469310788,1262.1187463153633,1216.8743818030985,1203.6312531219576,1262.3707755601208,10.248488415849806,55.492852928114644,174620.00680999298,False,True
UGC11455,37.7,274.0,6.39,26304.284050000002,1293.679468169761,136.1677162671148,1261.754847136061,1173.9078475178537,1150.0340559335032,1262.097869955952,31.924621033700078,119.77162065190737,240347.9505782308,False,True
UGC11455,39.87,272.0,5.59,24919.22455,1230.618897667419,120.10751182551151,1261.3911249535684,1133.3984141913165,1100.2375409770693,1261.8250823224662,-30.772227286149246,97.22048347610257,251514.38979127596,False,True
UGC11455,41.93,266.0,8.82,23518.788549999997,1126.5731326019556,140.15003290160018,1261.0460039555028,1097.0397151548495,1056.2420911624088,1261.5662317161004,-134.47287135354713,29.533417447106103,-22696.892640647573,False,True
UGC11557,0.33,4.0,7.9,243.60590000000005,-689.7148484848486,191.53049420706597,62.908120856127944,236.54703410806616,8.09909293964492,62.926042912571724,-752.6229693409766,-926.2618825929148,21126450.377352074,True,False
UGC11557,0.99,17.0,8.6,1125.3993,-844.8477777777779,295.71397140202714,62.902585520205754,236.52622014252375,24.297273623787603,62.921890204857554,-907.7503632979837,-1081.3739979203017,-8124194.152981584,True,False
UGC11557,1.76,33.3,7.9,1709.71045,-341.37525568181826,300.59846480256897,62.89612866671732,236.50194108860063,43.19513066080546,62.917046071879184,-404.27138434853555,-577.8771967704189,-5018340.560651198,True,False
UGC11557,2.42,44.9,10.5,2392.04835,-155.3877479338844,391.84823125332406,62.89059511102538,236.48113381997166,59.393264444397865,62.91289455150637,-218.27834304490978,-391.86888175385604,-1589235.5913798658,True,False
UGC11557,3.19,53.0,7.9,3296.84895,-152.93070532915362,266.174469166531,62.884140334270874,236.456862577069,78.2910383112778,62.90805180346253,-215.8148456634245,-389.3875679062226,914797.2164753175,True,False
UGC11557,3.85,60.8,7.9,3596.0388000000007,26.130181818181597,254.09343350729546,62.87860855820115,236.43606199986272,94.4890764182155,62.90390146992191,-36.74842674001955,-210.30588018168112,1956284.371877503,True,False
UGC11557,4.62,69.0,7.9,3917.7553500000004,182.52048701298693,241.53398711923677,62.87215585725783,236.41179856218903,113.386710209993,62.899060106218755,119.6483311557291,-53.8913115492021,940071.2263401255,True,False
UGC11557,5.28,76.6,7.9,4361.86965,285.16862689393935,235.85807015796067,62.866625860059685,236.391004674028,129.5846038651319,62.89491095900148,222.30200103387966,48.777622219911336,-89906.67147496439,True,False
